# THD_FRQ Measurement, start_freq=20, max_freq=40000, amplitude=5.0, steps_per_oct=12
20;20.0;0.12510000000000002
21.189261887185907;None;0.1048
22.449240966187464;None;0.0907
23.784142300054427;None;0.0804
25.198420997897472;None;0.0648
26.696797083400696;None;0.0594
28.284271247461913;None;0.050300000000000004
29.966141537533645;None;0.0473
31.748021039364005;None;0.0413
33.6358566101486;None;0.0366
35.635948725613595;None;0.0328
37.754972507267766;None;None
40.00000000000003;None;0.0261
42.37852377437184;None;0.024300000000000002
44.898481932374956;None;0.022600000000000002
47.56828460010888;None;0.0205
50.39684199579497;None;0.018000000000000002
53.39359416680143;None;0.017400000000000002
56.56854249492386;None;0.0165
59.932283075067325;None;0.0155
63.49604207872805;None;0.0145
67.27171322029724;None;0.0137
71.27189745122723;None;0.0129
75.50994501453557;None;0.0123
80.0000000000001;None;0.011600000000000001
84.75704754874373;None;0.011300000000000001
89.79696386474996;None;0.0108
95.1365692002178;None;0.0105
100.79368399158999;None;0.0102
106.7871883336029;None;0.0099
113.13708498984776;None;0.0097
119.86456615013469;None;0.0095
126.99208415745615;None;0.0094
134.54342644059454;None;0.0094
142.54379490245452;None;0.0092
151.0198900290712;None;0.0091
160.00000000000026;None;0.0088
169.5140950974875;None;0.008700000000000001
179.59392772949997;None;0.0085
190.2731384004357;None;0.0085
201.58736798318006;None;0.0085
213.57437666720588;None;0.0085
226.2741699796956;226.14000000000001;0.008400000000000001
239.72913230026947;None;0.0083
253.98416831491238;253.08;0.0081
269.08685288118915;269.1;0.0082
285.0875898049091;285.1;0.0081
302.03978005814247;302.04;0.0081
320.00000000000057;320.09000000000003;0.0081
339.0281901949751;None;0.0081
359.187855459;None;0.008
380.54627680087145;380.57;0.008
403.1747359663602;402.87;0.008
427.1487533344118;427.18;0.0079
452.5483399593913;None;0.008
479.458264600539;479.16;0.0079
507.9683366298248;507.97;0.0079
538.1737057623784;538.13;0.0079
570.1751796098183;570.3000000000001;0.0078000000000000005
604.079560116285;603.9;0.0079
640.0000000000014;640.21;0.0079
678.0563803899504;678.23;0.0079
718.3757109180002;717.49;0.0079
761.0925536017431;761.86;0.0078000000000000005
806.3494719327206;806.26;0.0081
854.2975066688239;854.14;0.008
905.0966799187829;906.29;0.0078000000000000005
958.9165292010784;958.39;0.0078000000000000005
1015.9366732596501;1014.4000000000001;0.0078000000000000005
1076.3474115247573;1075.4;0.0081
1140.350359219637;1140.4;0.0079
1208.1591202325706;1210.3;0.0079
1280.0000000000032;1280.4;0.0079
1356.1127607799015;1358.9;0.0079
1436.751421836001;1436.3000000000002;0.0079
1522.185107203487;1520.6000000000001;0.008
1612.6989438654418;1615.1000000000001;0.0083
1708.5950133376484;1706.0;0.0078000000000000005
1810.1933598375665;1810.4;0.0078000000000000005
1917.8330584021576;1918.1000000000001;0.0078000000000000005
2031.873346519301;2031.7;0.0078000000000000005
2152.6948230495154;2153.0;0.0078000000000000005
2280.700718439275;2280.7000000000003;0.0078000000000000005
2416.3182404651425;2417.4;0.0078000000000000005
2560.0000000000077;2559.9;0.0078000000000000005
2712.2255215598043;2709.3;0.0078000000000000005
2873.502843672004;2874.0;0.0078000000000000005
3044.3702144069757;3044.0;0.0078000000000000005
3225.397887730886;3223.1000000000004;0.0078000000000000005
3417.1900266752996;3419.1000000000004;0.0078000000000000005
3620.3867196751357;3619.0;0.0078000000000000005
3835.666116804318;3838.9;0.0079
4063.746693038605;4064.2000000000003;0.0078000000000000005
4305.389646099034;4312.0;0.0078000000000000005
4561.401436878554;4561.7;0.0078000000000000005
4832.636480930289;4834.6;0.0078000000000000005
5120.000000000019;5122.0;0.0079
5424.451043119612;5428.700000000001;0.0078000000000000005
5747.005687344012;5746.900000000001;0.0079
6088.740428813955;6090.1;0.0079
6450.7957754617755;6452.5;0.0079
6834.380053350603;6837.1;0.0079
7240.773439350275;7243.3;0.0079
7671.332233608639;7670.5;0.0079
8127.4933860772135;8142.3;0.008
8610.77929219807;8611.4;0.008
9122.802873757111;9132.6;0.008
9665.27296186058;9681.6;0.008
10240.000000000042;10245.0;0.0081
10848.902086239228;10841.0;0.008
11494.011374688027;11500.0;0.0081
12177.480857627916;12177.0;0.0082
12901.591550923556;12905.0;0.0081
13668.760106701211;13695.0;0.008
14481.546878700556;14489.0;0.0083
15342.664467217286;15348.0;0.0082
16254.986772154434;16261.0;0.008400000000000001
17221.55858439615;17215.0;0.0082
18245.60574751423;18253.0;0.0086
19330.54592372117;19330.0;0.008400000000000001
20480.00000000009;20499.0;0.0083
21697.804172478463;21701.0;0.0086
22988.02274937606;22991.0;0.008700000000000001
24354.96171525584;24384.0;0.0089
25803.18310184712;25825.0;0.0089
27337.52021340243;27371.0;0.0086
28963.093757401122;28996.0;0.009000000000000001
30685.328934434583;30701.0;0.0086
32509.973544308883;32512.0;0.0088
34443.11716879232;34441.0;0.0088
36491.21149502848;36480.0;0.0091
38661.09184744236;38670.0;0.009300000000000001
